,rsi,symbol
2019-12-03,51.9119,GOOGL
2019-12-04,60.2861,GOOGL
2019-12-05,62.6099,GOOGL
2019-12-06,65.9367,GOOGL
2019-12-09,66.8565,GOOGL
2019-12-10,66.8025,GOOGL
2019-12-11,67.1904,GOOGL
2019-12-12,68.4287,GOOGL
2019-12-13,67.3823,GOOGL
2019-12-16,71.403,GOOGL
2019-12-17,67.6313,GOOGL
2019-12-18,65.7139,GOOGL
2019-12-19,67.2346,GOOGL
2019-12-20,63.7271,GOOGL
2019-12-23,63.325,GOOGL
2019-12-24,59.1044,GOOGL
2019-12-26,66.1697,GOOGL
2019-12-27,61.2255,GOOGL
2019-12-30,53.0811,GOOGL
2019-12-31,52.9186,GOOGL
2020-01-02,63.8318,GOOGL
2020-01-03,60.1607,GOOGL
2020-01-06,69.679,GOOGL
2020-01-07,68.3702,GOOGL
2020-01-08,70.5604,GOOGL
2020-01-09,73.4961,GOOGL
2020-01-10,75.1549,GOOGL
2020-01-13,77.0243,GOOGL
2020-01-14,72.0459,GOOGL
2020-01-15,73.7147,GOOGL
2020-01-16,75.703,GOOGL
2020-01-17,80.0554,GOOGL
2020-01-21,80.4069,GOOGL
2020-01-22,80.6251,GOOGL
2020-01-23,80.742,GOOGL
2020-01-24,70.4092,GOOGL
2020-01-27,56.0455,GOOGL
2020-01-28,60.7456,GOOGL
2020-01-29,62.1841,GOOGL
2020-01-30,61.2293,GOOGL
2020-01-31,53.4796,GOOGL
2020-02-03,64.6578,GOOGL
2020-02-04,54.19,GOOGL
2020-02-05,54.327,GOOGL
2020-02-06,60.3053,GOOGL
2020-02-07,60.8839,GOOGL
2020-02-10,65.9191,GOOGL
2020-02-11,66.1414,GOOGL
2020-02-12,67.5378,GOOGL
2020-02-13,65.7522,GOOGL
2020-02-14,66.7179,GOOGL
2020-02-18,66.8517,GOOGL
2020-02-19,67.9143,GOOGL
2020-02-20,64.6742,GOOGL
2020-02-21,53.0717,GOOGL
2020-02-24,38.8388,GOOGL
2020-02-25,33.7052,GOOGL
2020-02-26,34.8526,GOOGL
2020-02-27,26.0252,GOOGL
2020-02-28,31.9938,GOOGL
2020-03-02,41.7911,GOOGL
2020-03-03,36.0209,GOOGL
2020-03-04,43.5936,GOOGL
2020-03-05,36.5056,GOOGL
2020-03-06,34.773,GOOGL
2020-03-09,28.6233,GOOGL
2020-03-10,37.4686,GOOGL
2020-03-11,32.7395,GOOGL
2020-03-12,27.0548,GOOGL
2020-03-13,38.8727,GOOGL
2020-03-16,31.3502,GOOGL
2020-03-17,35.6291,GOOGL
2020-03-18,34.2579,GOOGL
2020-03-19,36.2711,GOOGL
2020-03-20,33.8987,GOOGL
2020-03-23,33.1424,GOOGL
2020-03-24,40.8071,GOOGL
2020-03-25,39.0054,GOOGL
2020-03-26,44.6845,GOOGL
2020-03-27,41.1407,GOOGL
2020-03-30,44.392,GOOGL
2020-03-31,45.7911,GOOGL
2020-04-01,41.4894,GOOGL
2020-04-02,42.9297,GOOGL
2020-04-03,41.1519,GOOGL
2020-04-06,49.5242,GOOGL
2020-04-07,49.4714,GOOGL
2020-04-08,51.6249,GOOGL
2020-04-09,51.5832,GOOGL
2020-04-13,51.956,GOOGL
2020-04-14,57.0415,GOOGL
2020-04-15,56.1162,GOOGL
2020-04-16,56.1288,GOOGL
2020-04-17,58.264,GOOGL
2020-04-20,55.8419,GOOGL
2020-04-21,49.7313,GOOGL
2020-04-22,54.7639,GOOGL
2020-04-23,56.0706,GOOGL
2020-04-24,56.6446,GOOGL
2020-04-27,55.8144,GOOGL
2020-04-28,50.5004,GOOGL
2020-04-29,61.7354,GOOGL
2020-04-30,62.1173,GOOGL
2020-05-01,58.0608,GOOGL
2020-05-04,58.6136,GOOGL
2020-05-05,61.1922,GOOGL
2020-05-06,60.633,GOOGL
2020-05-07,63.0488,GOOGL
2020-05-08,64.529,GOOGL
2020-05-11,66.3827,GOOGL
2020-05-12,61.2918,GOOGL
2020-05-13,56.8541,GOOGL
2020-05-14,57.897,GOOGL
2020-05-15,59.8805,GOOGL
2020-05-18,61.3476,GOOGL
2020-05-19,59.2715,GOOGL
2020-05-20,63.5544,GOOGL
2020-05-21,63.0593,GOOGL
2020-05-22,63.8755,GOOGL
2020-05-26,64.9211,GOOGL
2020-05-27,64.6509,GOOGL
2020-05-28,64.1131,GOOGL
2020-05-29,66.3696,GOOGL
2020-06-01,66.5696,GOOGL
2020-06-02,67.7094,GOOGL
2020-06-03,66.7021,GOOGL
2020-06-04,58.9959,GOOGL
2020-06-05,63.6572,GOOGL
2020-06-08,64.9935,GOOGL
2020-06-09,65.6781,GOOGL
2020-06-10,67.7968,GOOGL
2020-06-11,50.9438,GOOGL
2020-06-12,53.1449,GOOGL
2020-06-15,54.6982,GOOGL
2020-06-16,59.4604,GOOGL
2020-06-17,60.5149,GOOGL
2020-06-18,55.7737,GOOGL
2020-06-19,53.4525,GOOGL
2020-06-22,58.5513,GOOGL
2020-06-23,60.9118,GOOGL
2020-06-24,53.2435,GOOGL
2020-06-25,54.886,GOOGL
2020-06-26,40.5418,GOOGL
2020-06-29,47.1043,GOOGL
2020-06-30,50.6417,GOOGL
2020-07-01,54.4079,GOOGL
2020-07-02,58.3949,GOOGL
2020-07-06,62.1845,GOOGL
2020-07-07,60.2497,GOOGL
2020-07-08,62.0381,GOOGL
2020-07-09,63.9604,GOOGL
2020-07-10,66.4339,GOOGL
2020-07-13,60.545,GOOGL
2020-07-14,61.7225,GOOGL
2020-07-15,60.821,GOOGL
2020-07-16,60.3534,GOOGL
2020-07-17,60.674,GOOGL
2020-07-20,67.5529,GOOGL
2020-07-21,65.4741,GOOGL
2020-07-22,66.7177,GOOGL
2020-07-23,55.1869,GOOGL
2020-07-24,53.4215,GOOGL
2020-07-27,57.0942,GOOGL
2020-07-28,51.755,GOOGL
2020-07-29,55.2285,GOOGL
2020-07-30,57.6835,GOOGL
2020-07-31,48.0551,GOOGL
2020-08-03,47.1821,GOOGL
2020-08-04,45.5574,GOOGL
2020-08-05,46.7657,GOOGL
2020-08-06,51.9,GOOGL
2020-08-07,50.5637,GOOGL
2020-08-10,50.2355,GOOGL
2020-08-11,46.8002,GOOGL
2020-08-12,52.5333,GOOGL
2020-08-13,54.3984,GOOGL
2020-08-14,51.6088,GOOGL
2020-08-17,54.0594,GOOGL
2020-08-18,61.2556,GOOGL
2020-08-19,58.4693,GOOGL
2020-08-20,63.5298,GOOGL
2020-08-21,63.3511,GOOGL
2020-08-24,64.8509,GOOGL
2020-08-25,67.9069,GOOGL
2020-08-26,72.6437,GOOGL
2020-08-27,68.2218,GOOGL
2020-08-28,69.614,GOOGL
2020-08-31,66.756,GOOGL
2020-09-01,70.1608,GOOGL
2020-09-02,76.4857,GOOGL
2020-09-03,57.8584,GOOGL
2020-09-04,50.5689,GOOGL
2020-09-08,43.5251,GOOGL
2020-09-09,46.7985,GOOGL
2020-09-10,44.3189,GOOGL
2020-09-11,43.1235,GOOGL
2020-09-14,42.296,GOOGL
2020-09-15,46.4907,GOOGL
2020-09-16,43.5071,GOOGL
2020-09-17,40.4651,GOOGL
2020-09-18,36.5188,GOOGL
2020-09-21,34.4126,GOOGL
2020-09-22,39.7171,GOOGL
2020-09-23,34.5971,GOOGL
2020-09-24,36.9356,GOOGL
2020-09-25,39.7268,GOOGL
2020-09-28,43.0132,GOOGL
2020-09-29,44.2426,GOOGL
2020-09-30,44.184,GOOGL
2020-10-01,48.1124,GOOGL
2020-10-02,43.353,GOOGL
2020-10-05,48.0212,GOOGL
2020-10-06,43.5103,GOOGL
2020-10-07,44.9323,GOOGL
2020-10-08,49.063,GOOGL
2020-10-09,53.2629,GOOGL
2020-10-12,60.3223,GOOGL
2020-10-13,60.6157,GOOGL
2020-10-14,59.9172,GOOGL
2020-10-15,58.3278,GOOGL
2020-10-16,60.0778,GOOGL
2020-10-19,52.7187,GOOGL
2020-10-20,55.9698,GOOGL
2020-10-21,60.7693,GOOGL
2020-10-22,63.3189,GOOGL
2020-10-23,66.3204,GOOGL
2020-10-26,57.0244,GOOGL
2020-10-27,58.8842,GOOGL
2020-10-28,45.9549,GOOGL
2020-10-29,51.9046,GOOGL
2020-10-30,58.2647,GOOGL
2020-11-02,59.0726,GOOGL
2020-11-03,61.1763,GOOGL
2020-11-04,69.1848,GOOGL
2020-11-05,70.2819,GOOGL
2020-11-06,69.8365,GOOGL
2020-11-09,69.9616,GOOGL
2020-11-10,65.8379,GOOGL
2020-11-11,66.6864,GOOGL
2020-11-12,65.8694,GOOGL
2020-11-13,68.6323,GOOGL
2020-11-16,68.7959,GOOGL
2020-11-17,66.1981,GOOGL
2020-11-18,61.9193,GOOGL
2020-11-19,64.0536,GOOGL
2020-11-20,59.6015,GOOGL
2020-11-23,57.8794,GOOGL
2020-11-24,62.6657,GOOGL
2020-11-25,62.6946,GOOGL
2020-11-27,65.552,GOOGL
2020-11-30,58.657,GOOGL
2020-12-01,63.8052,GOOGL
2020-12-02,67.0039,GOOGL
2020-12-03,66.3365,GOOGL
2020-12-04,66.5566,GOOGL
2020-12-07,64.9538,GOOGL
2020-12-08,63.5578,GOOGL
2020-12-09,55.9531,GOOGL
2020-12-10,53.837,GOOGL
2020-12-11,55.1171,GOOGL
2020-12-14,50.3745,GOOGL
2020-12-15,52.111,GOOGL
2020-12-16,51.2591,GOOGL
2020-12-17,47.6611,GOOGL
2020-12-18,44.7622,GOOGL
2020-12-21,46.7961,GOOGL
2020-12-22,43.8092,GOOGL
2020-12-23,45.8869,GOOGL
2020-12-24,47.4364,GOOGL
2020-12-28,56.4502,GOOGL
2020-12-29,52.5035,GOOGL
2020-12-30,47.7318,GOOGL
2020-12-31,51.3593,GOOGL
2021-01-04,45.8201,GOOGL
2021-01-05,48.9345,GOOGL
2021-01-06,45.4631,GOOGL
2021-01-07,55.6238,GOOGL
2021-01-08,59.3471,GOOGL
2021-01-11,51.1707,GOOGL
2021-01-12,47.9412,GOOGL
2021-01-13,49.7205,GOOGL
2021-01-14,46.8527,GOOGL
2021-01-15,46.2718,GOOGL
2021-01-19,56.3184,GOOGL
2021-01-20,67.3684,GOOGL
2021-01-21,67.7434,GOOGL
2021-01-22,68.5459,GOOGL
2021-01-25,68.7173,GOOGL
2021-01-26,70.1114,GOOGL
2021-01-27,53.4186,GOOGL
2021-01-28,57.6028,GOOGL
2021-01-29,53.6858,GOOGL
2021-02-01,60.9565,GOOGL
2021-02-02,63.409,GOOGL
2021-02-03,73.1525,GOOGL
2021-02-04,72.3728,GOOGL
2021-02-05,74.3469,GOOGL
2021-02-08,73.6529,GOOGL
2021-02-09,72.1173,GOOGL
2021-02-10,72.8576,GOOGL
2021-02-11,73.0155,GOOGL
2021-02-12,73.4753,GOOGL
2021-02-16,74.6366,GOOGL
2021-02-17,75.227,GOOGL
2021-02-18,72.2958,GOOGL
2021-02-19,68.4823,GOOGL
2021-02-22,61.3943,GOOGL
2021-02-23,62.1106,GOOGL
2021-02-24,64.9425,GOOGL
2021-02-25,52.7745,GOOGL
2021-02-26,53.5968,GOOGL
2021-03-01,59.6579,GOOGL
2021-03-02,58.7612,GOOGL
2021-03-03,50.4028,GOOGL
2021-03-04,53.43,GOOGL
2021-03-05,60.677,GOOGL
2021-03-08,49.0226,GOOGL
2021-03-09,52.6182,GOOGL
2021-03-10,52.1158,GOOGL
2021-03-11,58.6729,GOOGL
2021-03-12,52.5827,GOOGL
2021-03-15,53.0438,GOOGL
2021-03-16,56.0938,GOOGL
2021-03-17,55.8721,GOOGL
2021-03-18,48.3695,GOOGL
2021-03-19,49.0497,GOOGL
2021-03-22,49.525,GOOGL
2021-03-23,50.9311,GOOGL
2021-03-24,49.6979,GOOGL
2021-03-25,49.6876,GOOGL
2021-03-26,48.4918,GOOGL
2021-03-29,51.889,GOOGL
2021-03-30,51.9991,GOOGL
2021-03-31,54.6375,GOOGL
2021-04-01,63.6535,GOOGL
2021-04-05,71.6884,GOOGL
2021-04-06,69.8789,GOOGL
2021-04-07,72.1983,GOOGL
2021-04-08,73.0539,GOOGL
2021-04-09,74.5515,GOOGL
2021-04-12,69.2194,GOOGL
2021-04-13,70.0871,GOOGL
2021-04-14,67.473,GOOGL
2021-04-15,71.4436,GOOGL
2021-04-16,70.9059,GOOGL
2021-04-19,71.5524,GOOGL
2021-04-20,69.0195,GOOGL
2021-04-21,68.8583,GOOGL
2021-04-22,62.6888,GOOGL
2021-04-23,68.3025,GOOGL
2021-04-26,69.35,GOOGL
2021-04-27,64.9685,GOOGL
2021-04-28,71.848,GOOGL
2021-04-29,74.518,GOOGL
2021-04-30,66.5982,GOOGL
2021-05-03,64.6348,GOOGL
2021-05-04,58.2057,GOOGL
2021-05-05,59.1638,GOOGL
2021-05-06,61.8428,GOOGL
2021-05-07,63.5076,GOOGL
2021-05-10,53.1919,GOOGL
2021-05-11,50.0372,GOOGL
2021-05-12,41.5052,GOOGL
2021-05-13,45.6231,GOOGL
2021-05-14,51.8759,GOOGL
2021-05-17,53.1161,GOOGL
2021-05-18,49.6576,GOOGL
2021-05-19,50.8346,GOOGL
2021-05-20,55.2572,GOOGL
2021-05-21,53.3869,GOOGL
2021-05-24,60.8374,GOOGL
2021-05-25,61.0209,GOOGL
2021-05-26,62.8094,GOOGL
2021-05-27,59.8212,GOOGL
2021-05-28,58.8246,GOOGL
2021-06-01,61.6929,GOOGL
2021-06-02,59.7421,GOOGL
2021-06-03,55.6263,GOOGL
2021-06-04,61.3566,GOOGL
2021-06-07,62.3506,GOOGL
2021-06-08,61.5962,GOOGL
2021-06-09,62.7894,GOOGL
2021-06-10,66.0416,GOOGL
2021-06-11,64.9335,GOOGL
2021-06-14,67.184,GOOGL
2021-06-15,62.4502,GOOGL
2021-06-16,59.5984,GOOGL
2021-06-17,62.3753,GOOGL
2021-06-18,55.472,GOOGL
2021-06-21,60.3922,GOOGL
2021-06-22,61.777,GOOGL
2021-06-23,60.8765,GOOGL
2021-06-24,61.9707,GOOGL
2021-06-25,61.9967,GOOGL
2021-06-28,62.0873,GOOGL
2021-06-29,60.5967,GOOGL
2021-06-30,59.5278,GOOGL
2021-07-01,60.9662,GOOGL
2021-07-02,70.05,GOOGL
2021-07-06,72.3473,GOOGL
2021-07-07,73.0259,GOOGL
2021-07-08,64.4494,GOOGL
2021-07-09,65.8813,GOOGL
2021-07-12,69.8915,GOOGL
2021-07-13,70.8193,GOOGL
2021-07-14,73.0108,GOOGL
2021-07-15,65.7004,GOOGL
2021-07-16,65.4997,GOOGL
2021-07-19,53.479,GOOGL
2021-07-20,59.0052,GOOGL
2021-07-21,62.9017,GOOGL
2021-07-22,65.2206,GOOGL
2021-07-23,74.3211,GOOGL
2021-07-26,75.8332,GOOGL
2021-07-27,66.9466,GOOGL
2021-07-28,73.513,GOOGL
2021-07-29,72.345,GOOGL
2021-07-30,68.4554,GOOGL
2021-08-02,68.6763,GOOGL
2021-08-03,70.0448,GOOGL
2021-08-04,67.9645,GOOGL
2021-08-05,70.099,GOOGL
2021-08-06,67.8799,GOOGL
2021-08-09,70.2055,GOOGL
2021-08-10,69.7149,GOOGL
2021-08-11,67.1961,GOOGL
2021-08-12,69.2683,GOOGL
2021-08-13,70.4407,GOOGL
2021-08-16,71.7088,GOOGL
2021-08-17,63.4133,GOOGL
2021-08-18,58.0889,GOOGL
2021-08-19,58.7987,GOOGL
2021-08-20,63.799,GOOGL
2021-08-23,69.7096,GOOGL
2021-08-24,72.0084,GOOGL
2021-08-25,73.4618,GOOGL
2021-08-26,70.3878,GOOGL
2021-08-27,74.9246,GOOGL
2021-08-30,75.8368,GOOGL
2021-08-31,76.0083,GOOGL
2021-09-01,76.8642,GOOGL
2021-09-02,67.2455,GOOGL
2021-09-03,68.2495,GOOGL
2021-09-07,69.455,GOOGL
2021-09-08,66.4925,GOOGL
2021-09-09,65.7244,GOOGL
2021-09-10,53.8263,GOOGL
2021-09-13,58.2723,GOOGL
2021-09-14,58.8928,GOOGL
2021-09-15,64.0161,GOOGL
2021-09-16,60.4866,GOOGL
2021-09-17,50.2549,GOOGL
2021-09-20,44.2823,GOOGL
2021-09-21,45.3365,GOOGL
2021-09-22,49.4455,GOOGL
2021-09-23,52.3235,GOOGL
2021-09-24,55.2619,GOOGL
2021-09-27,51.3615,GOOGL
2021-09-28,38.0853,GOOGL
2021-09-29,35.3162,GOOGL
2021-09-30,34.0914,GOOGL
2021-10-01,43.0868,GOOGL
2021-10-04,37.5377,GOOGL
2021-10-05,43.9138,GOOGL
2021-10-06,47.6672,GOOGL
2021-10-07,51.4351,GOOGL
2021-10-08,52.6741,GOOGL
2021-10-11,50.5161,GOOGL
2021-10-12,44.9114,GOOGL
2021-10-13,47.7793,GOOGL
2021-10-14,55.6175,GOOGL
2021-10-15,56.0494,GOOGL
2021-10-18,58.8518,GOOGL
2021-10-19,59.7514,GOOGL
2021-10-20,55.5669,GOOGL
2021-10-21,55.8324,GOOGL
2021-10-22,45.1149,GOOGL
2021-10-25,44.8584,GOOGL
2021-10-26,49.6605,GOOGL
2021-10-27,62.6587,GOOGL
2021-10-28,61.743,GOOGL
2021-10-29,65.0249,GOOGL
2021-11-01,54.5838,GOOGL
2021-11-02,57.6963,GOOGL
2021-11-03,59.4964,GOOGL
2021-11-04,61.9913,GOOGL
2021-11-05,62.854,GOOGL
2021-11-08,63.13,GOOGL
2021-11-09,62.8141,GOOGL
2021-11-10,54.8645,GOOGL
2021-11-11,54.5523,GOOGL
2021-11-12,60.1499,GOOGL
2021-11-15,59.5369,GOOGL
2021-11-16,57.9169,GOOGL
2021-11-17,58.2799,GOOGL
2021-11-18,61.9795,GOOGL
2021-11-19,59.106,GOOGL
2021-11-22,51.6806,GOOGL
2021-11-23,50.3314,GOOGL
2021-11-24,51.2228,GOOGL
2021-11-26,41.8106,GOOGL
2021-11-29,50.1912,GOOGL
2021-11-30,42.9598,GOOGL
2021-12-01,41.4617,GOOGL
2021-12-02,46.0469,GOOGL
2021-12-03,44.1698,GOOGL
2021-12-06,46.9548,GOOGL
2021-12-07,55.4847,GOOGL
2021-12-08,57.139,GOOGL
2021-12-09,55.8043,GOOGL
2021-12-10,56.5287,GOOGL
2021-12-13,51.1223,GOOGL
2021-12-14,46.8627,GOOGL
2021-12-15,52.4906,GOOGL
2021-12-16,48.1634,GOOGL
2021-12-17,42.9655,GOOGL
2021-12-20,42.7499,GOOGL
2021-12-21,47.255,GOOGL
2021-12-22,53.4742,GOOGL
2021-12-23,54.4598,GOOGL
2021-12-27,56.4223,GOOGL
2021-12-28,53.3712,GOOGL
2021-12-29,53.2898,GOOGL
2021-12-30,52.0745,GOOGL
2021-12-31,48.5376,GOOGL
2022-01-03,48.9241,GOOGL
2022-01-04,47.3007,GOOGL
2022-01-05,33.7893,GOOGL
2022-01-06,33.7462,GOOGL
2022-01-07,32.5583,GOOGL
2022-01-10,37.885,GOOGL
2022-01-11,41.1173,GOOGL
2022-01-12,45.9316,GOOGL
2022-01-13,40.0187,GOOGL
2022-01-14,42.5226,GOOGL
2022-01-18,36.1827,GOOGL
2022-01-19,34.7696,GOOGL
2022-01-20,32.007,GOOGL
2022-01-21,28.0807,GOOGL
2022-01-24,29.5063,GOOGL
2022-01-25,24.9521,GOOGL
2022-01-26,31.6955,GOOGL
2022-01-27,31.3941,GOOGL
2022-01-28,42.5993,GOOGL
2022-01-31,46.803,GOOGL
2022-02-01,51.3978,GOOGL
2022-02-02,65.5689,GOOGL
2022-02-03,57.0723,GOOGL
2022-02-04,57.3185,GOOGL
2022-02-07,50.9711,GOOGL
2022-02-08,51.2524,GOOGL
2022-02-09,54.3748,GOOGL
2022-02-10,49.7263,GOOGL
2022-02-11,43.8362,GOOGL
2022-02-14,45.8177,GOOGL
2022-02-15,47.5524,GOOGL
2022-02-16,49.3737,GOOGL
2022-02-17,42.1228,GOOGL
2022-02-18,39.5528,GOOGL
2022-02-22,38.8483,GOOGL
2022-02-23,36.2251,GOOGL
2022-02-24,45.3391,GOOGL
2022-02-25,48.1069,GOOGL
2022-02-28,49.0457,GOOGL
2022-03-01,47.5038,GOOGL
2022-03-02,48.3988,GOOGL
2022-03-03,47.2555,GOOGL
2022-03-04,43.9405,GOOGL
2022-03-07,36.3279,GOOGL
2022-03-08,37.8508,GOOGL
2022-03-09,49.2269,GOOGL
2022-03-10,47.7506,GOOGL
2022-03-11,44.0732,GOOGL
2022-03-14,39.1056,GOOGL
2022-03-15,44.6694,GOOGL
2022-03-16,50.7611,GOOGL
2022-03-17,51.547,GOOGL
2022-03-18,54.7325,GOOGL
2022-03-21,54.6918,GOOGL
2022-03-22,59.7443,GOOGL
2022-03-23,56.8573,GOOGL
2022-03-24,61.0528,GOOGL
2022-03-25,61.1773,GOOGL
2022-03-28,60.7269,GOOGL
2022-03-29,62.1748,GOOGL
2022-03-30,60.8698,GOOGL
2022-03-31,54.6183,GOOGL
2022-04-01,56.4358,GOOGL
2022-04-04,60.8359,GOOGL
2022-04-05,55.7214,GOOGL
2022-04-06,48.2953,GOOGL
2022-04-07,47.1904,GOOGL
2022-04-08,43.0113,GOOGL
2022-04-11,36.9615,GOOGL
2022-04-12,35.621,GOOGL
2022-04-13,40.2103,GOOGL
2022-04-14,36.1784,GOOGL
2022-04-18,38.1755,GOOGL
2022-04-19,42.9162,GOOGL
2022-04-20,40.1195,GOOGL
2022-04-21,35.9828,GOOGL
2022-04-22,30.5381,GOOGL
2022-04-25,37.3195,GOOGL
2022-04-26,32.8728,GOOGL
2022-04-27,29.1857,GOOGL
2022-04-28,36.6175,GOOGL
2022-04-29,32.7537,GOOGL
2022-05-02,36.7804,GOOGL
2022-05-03,37.9944,GOOGL
2022-05-04,45.4019,GOOGL
2022-05-05,39.47,GOOGL
2022-05-06,38.751,GOOGL
2022-05-09,35.7603,GOOGL
2022-05-10,38.7257,GOOGL
2022-05-11,37.9325,GOOGL
2022-05-12,37.1482,GOOGL
2022-05-13,42.5554,GOOGL
2022-05-16,40.6688,GOOGL
2022-05-17,44.0434,GOOGL
2022-05-18,38.6979,GOOGL
2022-05-19,37.0914,GOOGL
2022-05-20,35.5438,GOOGL
2022-05-23,40.2377,GOOGL
2022-05-24,34.458,GOOGL
2022-05-25,34.2993,GOOGL
2022-05-26,38.0022,GOOGL
2022-05-27,45.5279,GOOGL
2022-05-31,47.7119,GOOGL
2022-06-01,47.9142,GOOGL
2022-06-02,53.4757,GOOGL
2022-06-03,48.8369,GOOGL
2022-06-06,52.144,GOOGL
2022-06-07,52.62,GOOGL
2022-06-08,52.6886,GOOGL
2022-06-09,48.6695,GOOGL
2022-06-10,43.148,GOOGL
2022-06-13,37.2419,GOOGL
2022-06-14,37.8622,GOOGL
2022-06-15,43.5364,GOOGL
2022-06-16,38.8601,GOOGL
2022-06-17,40.8941,GOOGL
2022-06-21,48.2452,GOOGL
2022-06-22,48.1624,GOOGL
2022-06-23,49.4113,GOOGL
2022-06-24,57.7427,GOOGL
2022-06-27,54.1549,GOOGL
2022-06-28,48.3722,GOOGL
2022-06-29,47.9314,GOOGL
2022-06-30,44.0614,GOOGL
2022-07-01,43.7481,GOOGL
2022-07-05,51.2399,GOOGL
2022-07-06,53.1822,GOOGL
2022-07-07,58.8596,GOOGL
2022-07-08,59.5748,GOOGL
2022-07-11,53.16,GOOGL
2022-07-12,50.5215,GOOGL
2022-07-13,46.5172,GOOGL
2022-07-14,45.0942,GOOGL
2022-07-15,47.5645,GOOGL
2022-07-18,43.4612,GOOGL
2022-07-19,51.3281,GOOGL
2022-07-20,51.465,GOOGL
2022-07-21,52.1735,GOOGL
2022-07-22,42.415,GOOGL
2022-07-25,41.9039,GOOGL
2022-07-26,38.6974,GOOGL
2022-07-27,51.5809,GOOGL
2022-07-28,53.112,GOOGL
2022-07-29,55.8348,GOOGL
2022-08-01,53.5083,GOOGL
2022-08-02,53.891,GOOGL
2022-08-03,57.9618,GOOGL
2022-08-04,58.1103,GOOGL
2022-08-05,56.6984,GOOGL
2022-08-08,56.3502,GOOGL
2022-08-09,54.919,GOOGL
2022-08-10,59.9398,GOOGL
2022-08-11,57.9914,GOOGL
2022-08-12,62.3446,GOOGL
2022-08-15,62.9273,GOOGL
2022-08-16,61.9466,GOOGL
2022-08-17,56.5742,GOOGL
2022-08-18,57.7131,GOOGL
2022-08-19,50.8555,GOOGL
2022-08-22,45.0689,GOOGL
2022-08-23,44.3732,GOOGL
2022-08-24,44.0457,GOOGL
2022-08-25,50.8492,GOOGL
2022-08-26,39.7527,GOOGL
2022-08-29,38.4357,GOOGL
2022-08-30,37.7333,GOOGL
2022-08-31,36.6514,GOOGL
2022-09-01,40.5283,GOOGL
2022-09-02,37.4585,GOOGL
2022-09-06,35.8494,GOOGL
2022-09-07,42.5911,GOOGL
2022-09-08,40.7231,GOOGL
2022-09-09,46.1219,GOOGL
2022-09-12,46.6064,GOOGL
2022-09-13,35.8074,GOOGL
2022-09-14,37.4308,GOOGL
2022-09-15,34.5397,GOOGL
2022-09-16,34.3891,GOOGL
2022-09-19,35.1365,GOOGL
2022-09-20,32.3039,GOOGL
2022-09-21,29.8097,GOOGL
2022-09-22,32.4083,GOOGL
2022-09-23,30.433,GOOGL
2022-09-26,29.6409,GOOGL
2022-09-27,28.6955,GOOGL
2022-09-28,36.9397,GOOGL
2022-09-29,32.7358,GOOGL
2022-09-30,30.2414,GOOGL
2022-10-03,38.7341,GOOGL
2022-10-04,45.8565,GOOGL
2022-10-05,45.4581,GOOGL
2022-10-06,45.4379,GOOGL
2022-10-07,40.1606,GOOGL
2022-10-10,38.7116,GOOGL
2022-10-11,37.5031,GOOGL
2022-10-12,38.6556,GOOGL
2022-10-13,43.1148,GOOGL
2022-10-14,38.1388,GOOGL
2022-10-17,47.106,GOOGL
2022-10-18,48.9747,GOOGL
2022-10-19,46.456,GOOGL
2022-10-20,47.3261,GOOGL
2022-10-21,50.2939,GOOGL
2022-10-24,53.6629,GOOGL
2022-10-25,57.987,GOOGL
2022-10-26,38.9261,GOOGL
2022-10-27,35.3727,GOOGL
2022-10-28,43.6868,GOOGL
2022-10-31,41.191,GOOGL
2022-11-01,36.1439,GOOGL
2022-11-02,32.4359,GOOGL
2022-11-03,29.1758,GOOGL
2022-11-04,35.3981,GOOGL
2022-11-07,38.9032,GOOGL
2022-11-08,39.66,GOOGL
2022-11-09,37.7208,GOOGL
2022-11-10,48.9775,GOOGL
2022-11-11,52.4321,GOOGL
2022-11-14,51.3557,GOOGL
2022-11-15,55.1798,GOOGL
2022-11-16,55.7405,GOOGL
2022-11-17,54.8573,GOOGL
2022-11-18,53.1363,GOOGL
2022-11-21,49.824,GOOGL
2022-11-22,52.3581,GOOGL
2022-11-23,54.7513,GOOGL
2022-11-25,52.7283,GOOGL
2022-11-28,49.9271,GOOGL
2022-11-29,48.2437,GOOGL
2022-11-30,58.4251,GOOGL
2022-12-01,58.4251,GOOGL
2022-12-02,57.1879,GOOGL
2022-12-05,54.9986,GOOGL
2022-12-06,49.6664,GOOGL
2022-12-07,45.7671,GOOGL
2022-12-08,43.5471,GOOGL
2022-12-09,41.9783,GOOGL
2022-12-12,43.1807,GOOGL
2022-12-13,48.713,GOOGL
2022-12-14,47.5105,GOOGL
2022-12-15,39.5968,GOOGL
2022-12-16,38.6098,GOOGL
2022-12-19,35.7025,GOOGL
2022-12-20,37.3222,GOOGL
2022-12-21,38.9221,GOOGL
2022-12-22,35.7301,GOOGL
2022-12-23,40.0094,GOOGL
2022-12-27,36.7142,GOOGL
2022-12-28,34.4397,GOOGL
2022-12-29,41.3769,GOOGL
2022-12-30,40.9544,GOOGL
2023-01-03,43.4693,GOOGL
2023-01-04,41.2579,GOOGL
2023-01-05,37.54,GOOGL
2023-01-06,41.0113,GOOGL
2023-01-09,43.0446,GOOGL
