date,open,high,low,close,volume,symbol,rsi,sma,month,month_name,weekday_name
2025-04-24,518.73,533.9,517.5,533.15,13910011.0,META,45.8807,521.5864,4,April,Thursday
2025-04-25,546.8,549.86,536.25,547.27,17098921.0,META,49.2083,524.625,4,April,Friday
2025-04-28,555.64,558.4899,540.59,549.74,15178995.0,META,49.7899,527.0171,4,April,Monday
2025-04-29,546.0,556.5699,544.12,554.44,11835036.0,META,50.9411,530.1593,4,April,Tuesday
2025-04-30,538.4,549.1,529.5,549.0,29243971.0,META,49.5258,527.5329,4,April,Wednesday
2025-05-01,592.075,592.95,570.5,572.21,31159033.0,META,55.2398,529.3843,5,May,Thursday
2025-05-02,583.455,604.34,578.33,597.02,24739260.0,META,60.4005,533.2021,5,May,Friday
2025-05-05,591.22,603.21,588.05,599.27,13887724.0,META,60.8414,538.0443,5,May,Monday
2025-05-06,592.525,596.03,586.58,587.31,10600650.0,META,57.1957,542.7436,5,May,Tuesday
2025-05-07,590.36,603.075,586.67,596.81,13160976.0,META,59.2828,549.4936,5,May,Wednesday
2025-05-08,606.285,611.2959,596.62,598.01,14622805.0,META,59.5511,556.3886,5,May,Thursday
2025-05-09,603.72,606.97,591.7062,592.49,10427286.0,META,57.6687,564.0907,5,May,Friday
2025-05-12,630.92,640.3896,621.03,639.43,21965085.0,META,67.1716,574.03,5,May,Monday
2025-05-13,645.545,660.92,642.83,656.03,18570821.0,META,69.7572,583.7271,5,May,Tuesday
2025-05-14,661.21,662.67,654.31,659.36,12348179.0,META,70.2632,592.7421,5,May,Wednesday
2025-05-15,654.275,657.31,638.58,643.88,14341835.0,META,64.833,599.6429,5,May,Thursday
2025-05-16,637.955,640.44,626.15,640.34,18518972.0,META,63.6221,606.1143,5,May,Friday
2025-05-19,628.25,643.0,627.8,640.43,9592374.0,META,63.6407,612.2564,5,May,Monday
2025-05-20,636.01,639.3536,632.26,637.1,6743473.0,META,62.3704,618.5493,5,May,Tuesday
2025-05-21,631.79,646.61,630.17,635.5,11464569.0,META,61.7328,623.07,5,May,Wednesday
2025-05-22,634.05,643.25,630.71,636.57,8228443.0,META,62.0125,625.895,5,May,Thursday
2025-05-23,624.0,632.445,622.65,627.06,8454067.0,META,57.9583,627.88,5,May,Friday
2025-05-27,635.41,643.08,632.75,642.32,9508367.0,META,62.2259,631.8093,5,May,Tuesday
2025-05-28,642.6,650.88,642.5472,643.58,9042874.0,META,62.5638,635.15,5,May,Wednesday
2025-05-29,651.645,653.32,639.5,645.05,8883436.0,META,62.9798,638.51,5,May,Thursday
2025-01-03,381.48,411.8799,379.45,410.44,95423329.0,TSLA,52.5632,433.2936,1,January,Friday
2025-01-06,423.2,426.43,401.7,411.05,85516534.0,TSLA,52.697,431.495,1,January,Monday
2025-01-07,405.83,414.33,390.0,394.36,75699525.0,TSLA,48.6559,426.5907,1,January,Tuesday
2025-01-08,392.95,402.4999,387.4,394.94,73038805.0,TSLA,48.8028,420.525,1,January,Wednesday
2025-01-10,391.4,399.28,377.29,394.74,62287333.0,TSLA,48.751,417.2829,1,January,Friday
2025-01-13,383.21,403.79,380.07,403.31,67580494.0,TSLA,51.1443,414.9357,1,January,Monday
2025-01-14,414.34,422.64,394.54,396.36,84565022.0,TSLA,49.1401,413.1714,1,January,Tuesday
2025-01-15,409.9,429.8,405.661,428.22,81375460.0,TSLA,57.3845,413.0014,1,January,Wednesday
2025-01-16,423.49,424.0,409.13,413.82,68335151.0,TSLA,53.1879,409.54,1,January,Thursday
2025-01-17,421.5,439.74,419.75,426.5,94991429.0,TSLA,56.2237,407.5664,1,January,Friday
2025-01-21,432.64,433.2,406.31,424.07,87320894.0,TSLA,55.4812,407.0243,1,January,Tuesday
2025-01-22,416.81,428.0,414.59,415.11,60963342.0,TSLA,52.7164,406.86,1,January,Wednesday
2025-01-23,416.06,420.73,408.95,412.38,50690592.0,TSLA,51.8683,407.47,1,January,Thursday
2025-01-24,414.45,418.88,405.78,406.58,56427149.0,TSLA,50.0269,409.42,1,January,Friday
2025-01-27,394.8,406.69,389.0,397.15,58125510.0,TSLA,47.0991,408.4707,1,January,Monday
2025-01-28,396.91,400.59,386.5,398.09,48910676.0,TSLA,47.4294,407.545,1,January,Tuesday
2025-01-29,395.21,398.5899,384.48,389.1,68033648.0,TSLA,44.5638,407.1693,1,January,Wednesday
2025-01-30,410.78,412.5,384.41,400.28,98092879.0,TSLA,48.7137,407.5507,1,January,Thursday
2025-01-31,401.53,419.99,401.34,404.6,83568219.0,TSLA,50.263,408.255,1,January,Friday
2025-02-03,386.68,389.17,374.36,383.68,93732122.0,TSLA,43.4221,406.8529,2,February,Monday
2025-02-04,382.63,394.0,381.4,392.21,57072235.0,TSLA,46.6127,406.5564,2,February,Tuesday
2025-02-05,387.51,388.39,375.53,378.17,57614721.0,TSLA,42.3767,402.9814,2,February,Wednesday
2025-02-06,373.03,375.4,363.18,374.32,77918230.0,TSLA,41.2691,400.16,2,February,Thursday
2025-02-07,370.19,380.5459,360.34,361.62,70298258.0,TSLA,37.763,395.5257,2,February,Friday
2025-02-10,356.21,362.7,350.51,350.73,77514903.0,TSLA,35.0159,390.2871,2,February,Monday
2025-02-11,345.8,349.37,325.1,328.5,118543400.0,TSLA,30.1882,384.1007,2,February,Tuesday
2025-02-12,329.94,346.4,329.12,336.51,105382729.0,TSLA,33.7334,378.6814,2,February,Wednesday
2025-02-13,345.0,358.69,342.85,355.94,89441519.0,TSLA,41.4948,375.0643,2,February,Thursday
2025-02-14,360.62,362.0,347.5,355.84,68277279.0,TSLA,41.4679,372.1136,2,February,Friday
2025-02-18,355.01,359.1,350.02,354.11,51631702.0,TSLA,40.9727,368.9721,2,February,Tuesday
2025-02-19,354.0,367.34,353.67,360.56,67094374.0,TSLA,43.6735,366.9336,2,February,Wednesday
2025-02-20,361.51,362.3,348.0,354.4,45965354.0,TSLA,41.7106,363.6564,2,February,Thursday
2025-02-21,353.44,354.98,334.42,337.8,74058648.0,TSLA,36.8979,358.885,2,February,Friday
2025-02-24,338.14,342.3973,324.7,330.53,76052321.0,TSLA,34.9935,355.0886,2,February,Monday
2025-02-25,327.025,328.89,297.2512,302.8,134228777.0,TSLA,28.8724,348.7021,2,February,Tuesday
2025-02-26,303.715,309.0,288.04,290.8,100118276.0,TSLA,26.6962,342.4614,2,February,Wednesday
2025-02-27,291.16,297.23,280.88,281.95,101748197.0,TSLA,25.1883,335.8636,2,February,Thursday
2025-02-28,279.5,293.88,273.6,292.98,115696968.0,TSLA,30.4602,330.9607,2,February,Friday
2025-03-03,300.34,303.94,277.3,284.65,115551414.0,TSLA,28.8091,326.2407,3,March,Monday
2025-03-04,270.93,284.35,261.8401,272.04,126706623.0,TSLA,26.47,322.2079,3,March,Tuesday
2025-03-05,272.92,279.55,267.71,279.1,94042913.0,TSLA,29.9017,318.1071,3,March,Wednesday
2025-03-06,272.06,272.65,260.02,263.45,98451566.0,TSLA,26.9042,311.5007,3,March,Thursday
2025-03-07,259.32,266.2499,250.73,262.67,102369640.0,TSLA,26.7602,304.8457,3,March,Friday
2025-03-10,252.54,253.37,220.0,222.15,185037825.0,TSLA,20.5942,295.42,3,March,Monday
2025-03-11,225.305,237.0649,217.02,230.58,174896415.0,TSLA,24.4922,286.1357,3,March,Tuesday
2025-03-12,247.22,251.84,241.1,248.09,142215681.0,TSLA,31.9633,278.5421,3,March,Wednesday
2025-03-13,248.125,248.29,232.6,240.68,114813525.0,TSLA,30.5842,271.605,3,March,Thursday
2025-03-14,247.31,251.58,240.73,249.98,100242264.0,TSLA,34.4093,265.8514,3,March,Friday
2025-03-17,245.055,245.4,232.8,238.01,111900565.0,TSLA,31.9676,261.2236,3,March,Monday
2025-03-18,228.155,230.1,222.28,225.31,111477636.0,TSLA,29.5701,256.5457,3,March,Tuesday
2025-03-19,231.61,241.41,229.201,235.86,111993753.0,TSLA,33.9984,253.2536,3,March,Wednesday
2025-03-20,233.345,238.0,230.0501,236.26,99028270.0,TSLA,34.1674,249.2021,3,March,Thursday
2025-03-21,234.985,249.52,234.55,248.71,132728684.0,TSLA,39.3714,246.635,3,March,Friday
2025-03-24,258.075,278.64,256.33,278.39,169079865.0,TSLA,49.5997,247.0886,3,March,Monday
2025-03-25,283.6,288.2,271.28,288.14,150361538.0,TSLA,52.4383,247.7343,3,March,Tuesday
2025-03-26,282.66,284.9,266.51,272.06,156254441.0,TSLA,47.6698,248.3493,3,March,Wednesday
2025-03-27,272.48,291.85,271.8216,273.13,162572146.0,TSLA,48.0086,249.0964,3,March,Thursday
2025-03-28,275.575,276.1,260.57,263.55,123809389.0,TSLA,45.1877,252.0536,3,March,Friday
2025-03-31,249.31,260.56,243.3601,259.16,134008936.0,TSLA,43.9143,254.095,3,March,Monday
2025-04-01,263.8,277.45,259.25,268.46,146486911.0,TSLA,47.3023,255.55,4,April,Tuesday
2025-04-02,254.6,284.99,251.27,282.76,212787817.0,TSLA,52.0941,258.5557,4,April,Wednesday
2025-04-03,265.29,276.3,261.51,267.28,136174291.0,TSLA,47.1011,259.7914,4,April,Thursday
2025-04-04,255.38,261.0,236.0,239.43,181229353.0,TSLA,39.7243,259.8929,4,April,Friday
2025-04-07,223.78,252.0,214.25,233.29,183453776.0,TSLA,38.3001,260.4629,4,April,Monday
2025-04-08,245.0,250.44,217.8,221.86,171603472.0,TSLA,35.7319,259.4629,4,April,Tuesday
2025-04-09,224.69,274.69,223.88,272.2,219433373.0,TSLA,51.2396,262.03,4,April,Wednesday
2025-04-10,260.0,262.49,239.33,252.4,181722604.0,TSLA,46.4881,262.2936,4,April,Thursday
2025-04-11,251.84,257.74,241.3629,252.31,128948085.0,TSLA,46.467,260.4307,4,April,Friday
2025-04-14,258.36,261.8,245.93,252.35,100135241.0,TSLA,46.4786,257.8743,4,April,Monday
2025-04-15,249.91,258.75,247.54,254.11,79594318.0,TSLA,47.0237,256.5921,4,April,Tuesday
2025-04-16,247.61,251.97,233.89,241.55,112378737.0,TSLA,43.6106,254.3364,4,April,Wednesday
2025-04-17,243.47,244.34,237.6833,241.37,83404775.0,TSLA,43.5618,252.7521,4,April,Thursday
2025-04-21,230.26,232.21,222.79,227.5,97768007.0,TSLA,39.8606,250.4907,4,April,Monday
2025-04-22,230.96,242.79,229.8501,237.97,120858452.0,TSLA,43.7461,248.3129,4,April,Tuesday
2025-04-23,254.86,259.4499,244.43,250.74,150381903.0,TSLA,48.1465,246.0257,4,April,Wednesday
2025-04-24,250.5,259.54,249.2,259.51,94464195.0,TSLA,50.9823,245.4707,4,April,Thursday
2025-04-25,261.69,286.85,259.63,284.95,167560688.0,TSLA,58.1349,248.7221,4,April,Friday
2025-04-28,288.98,294.86,272.42,285.88,151731771.0,TSLA,58.374,252.4786,4,April,Monday
2025-04-29,285.5,293.32,279.4695,292.03,108906553.0,TSLA,60.001,257.4907,4,April,Tuesday
2025-04-30,279.9,284.45,270.78,282.16,128961057.0,TSLA,56.2042,258.2021,4,April,Wednesday
2025-05-01,280.01,290.8688,279.81,280.52,99658974.0,TSLA,55.5749,260.2107,5,May,Thursday
2025-05-02,284.9,294.78,279.81,287.21,114454683.0,TSLA,57.6576,262.7036,5,May,Friday
2025-05-05,284.57,284.849,274.4,280.26,94618882.0,TSLA,54.7841,264.6971,5,May,Monday
2025-05-06,273.105,277.73,271.35,275.35,76715792.0,TSLA,52.7828,266.2143,5,May,Tuesday
2025-05-07,276.88,277.92,271.0,276.22,71882408.0,TSLA,53.1097,268.6907,5,May,Wednesday
2025-05-08,279.63,289.8,279.41,284.82,97539448.0,TSLA,56.3281,271.7943,5,May,Thursday
2025-05-09,290.21,307.04,290.0,298.26,132387835.0,TSLA,60.8504,276.8486,5,May,Friday
2025-05-12,321.99,322.21,311.5,318.38,112826661.0,TSLA,66.4513,282.5921,5,May,Monday
2025-05-13,320.0,337.5894,316.8,334.07,136992574.0,TSLA,70.0496,288.5443,5,May,Tuesday
2025-05-14,342.5,350.0,337.0,347.68,136997264.0,TSLA,72.7773,294.8421,5,May,Wednesday
2025-05-15,340.34,346.1393,334.7153,342.82,97882596.0,TSLA,70.3147,298.9757,5,May,Thursday
2025-05-16,346.24,351.62,342.33,349.98,95895665.0,TSLA,71.8271,303.5543,5,May,Friday
2025-05-19,336.3,343.0,333.37,342.09,88869853.0,TSLA,67.7318,307.13,5,May,Monday
2025-05-20,347.87,354.9899,341.63,343.82,131715548.0,TSLA,68.1605,311.5343,5,May,Tuesday
2025-05-21,344.43,347.35,332.2,334.62,102354844.0,TSLA,63.3415,315.3986,5,May,Wednesday
2025-05-22,331.9,347.27,331.39,341.04,97113416.0,TSLA,65.191,319.2436,5,May,Thursday
2025-05-23,337.92,343.18,333.21,339.34,84654818.0,TSLA,64.2664,323.4636,5,May,Friday
2025-05-27,347.35,363.79,347.32,362.89,120146414.0,TSLA,70.5068,329.7164,5,May,Tuesday
2025-05-28,364.84,365.0,355.91,356.9,91404309.0,TSLA,67.288,335.4793,5,May,Wednesday
2025-05-29,365.29,367.71,356.0,358.43,87372938.0,TSLA,67.6937,340.7371,5,May,Thursday
2025-01-03,140.01,144.9,139.73,144.47,229322478.0,NVDA,59.0978,135.8683,1,January,Friday
2025-01-06,148.59,152.156,147.8201,149.43,265377359.0,NVDA,64.0295,136.9525,1,January,Monday
2025-01-07,153.03,153.13,140.01,140.14,351782174.0,NVDA,51.5037,137.5338,1,January,Tuesday
2025-01-08,142.58,143.95,137.56,140.11,227349948.0,NVDA,51.4687,138.2281,1,January,Wednesday
2025-01-10,137.45,139.92,134.22,135.91,207602514.0,NVDA,46.6836,138.728,1,January,Friday
2025-01-13,129.99,133.49,129.51,133.23,204808914.0,NVDA,43.8801,138.9101,1,January,Monday
2025-01-14,136.05,136.38,130.05,131.76,195590485.0,NVDA,42.3769,138.7002,1,January,Tuesday
2025-01-15,133.65,136.45,131.29,136.24,185217338.0,NVDA,48.2009,138.4552,1,January,Wednesday
2025-01-16,138.64,138.75,133.49,133.57,209235583.0,NVDA,45.2646,137.9802,1,January,Thursday
2025-01-17,136.69,138.5,135.4649,137.71,201188760.0,NVDA,50.3184,137.8217,1,January,Friday
2025-01-21,139.16,141.83,137.09,140.83,197748985.0,NVDA,53.7818,138.0945,1,January,Tuesday
2025-01-22,144.66,147.79,143.67,147.07,237651395.0,NVDA,59.8154,138.7787,1,January,Wednesday
2025-01-23,145.05,147.23,143.72,147.22,155915549.0,NVDA,59.9508,139.7022,1,January,Thursday
2025-01-24,148.37,148.97,141.88,142.62,234657635.0,NVDA,53.9496,140.01,1,January,Friday
2025-01-27,124.8,128.4,116.7,118.42,818830895.0,NVDA,34.4259,138.1495,1,January,Monday
2025-01-28,121.81,129.0,116.25,128.99,579666350.0,NVDA,43.9644,136.6896,1,January,Tuesday
2025-01-29,126.5,126.89,120.05,123.7,467120640.0,NVDA,40.7682,135.5154,1,January,Wednesday
2025-01-30,123.1,125.0,118.1,124.65,392925469.0,NVDA,41.5895,134.4112,1,January,Thursday
2025-01-31,123.78,127.85,119.19,120.07,390372899.0,NVDA,38.7966,133.2799,1,January,Friday
2025-02-03,114.75,118.57,113.01,116.66,371235677.0,NVDA,36.8144,132.0964,2,February,Monday
2025-02-04,116.96,121.2,116.7,118.65,256550040.0,NVDA,38.7802,131.1601,2,February,Tuesday
2025-02-05,121.76,125.0,120.76,124.83,263110629.0,NVDA,44.5497,130.3452,2,February,Wednesday
2025-02-06,127.42,128.77,125.21,128.68,251483574.0,NVDA,47.8472,129.9959,2,February,Thursday
2025-02-07,129.22,130.37,125.0,129.84,228186298.0,NVDA,48.8345,129.4338,2,February,Friday
2025-02-10,130.09,135.0,129.96,133.57,216989086.0,NVDA,51.9822,128.9153,2,February,Monday
2025-02-11,132.58,134.48,131.02,132.8,178902379.0,NVDA,51.2809,127.8961,2,February,Tuesday
2025-02-12,130.02,132.24,129.08,131.14,160278552.0,NVDA,49.7233,126.7476,2,February,Wednesday
2025-02-13,131.555,136.5,131.17,135.29,197429975.0,NVDA,53.5239,126.2241,2,February,Thursday
2025-02-14,136.48,139.25,135.5,138.85,195479557.0,NVDA,56.5576,127.6833,2,February,Friday
2025-02-18,141.27,143.44,137.925,139.4,219176627.0,NVDA,57.0244,128.4268,2,February,Tuesday
2025-02-19,139.51,141.36,137.22,139.23,167536006.0,NVDA,56.8212,129.536,2,February,Wednesday
2025-02-20,140.03,140.66,136.7901,140.11,143903583.0,NVDA,57.6622,130.6401,2,February,Thursday
2025-02-21,140.04,141.46,134.03,134.43,228217585.0,NVDA,50.786,131.6658,2,February,Friday
2025-02-24,136.56,138.59,130.08,130.28,251381137.0,NVDA,46.4295,132.6385,2,February,Monday
2025-02-25,129.98,130.2,124.44,126.63,271428711.0,NVDA,42.9406,133.2085,2,February,Tuesday
2025-02-26,129.985,133.73,128.49,131.28,322553814.0,NVDA,48.2734,133.6692,2,February,Wednesday
2025-02-27,135.0,135.01,120.01,120.15,443175846.0,NVDA,38.9016,133.0599,2,February,Thursday
2025-02-28,118.02,125.09,116.4,124.92,389091145.0,NVDA,43.926,132.7085,2,February,Friday
2025-03-03,123.51,123.7,112.28,114.06,411381373.0,NVDA,36.5554,131.3151,3,March,Monday
2025-03-04,110.645,119.31,110.11,115.99,398163305.0,NVDA,38.5295,130.1145,3,March,Tuesday
2025-03-05,117.58,118.2781,114.51,117.3,284337886.0,NVDA,39.8965,129.126,3,March,Wednesday
2025-03-06,113.53,115.35,110.22,110.57,321181861.0,NVDA,35.5256,127.3604,3,March,Thursday
2025-03-07,111.25,113.48,107.56,112.69,341755468.0,NVDA,37.8359,125.492,3,March,Friday
2025-03-10,109.9,111.85,105.46,106.98,361107562.0,NVDA,34.2736,123.1765,3,March,Monday
2025-03-11,106.99,112.236,104.77,108.76,354865692.0,NVDA,36.2874,121.0003,3,March,Tuesday
2025-03-12,114.12,116.76,112.88,115.74,323857454.0,NVDA,43.5961,119.2604,3,March,Wednesday
2025-03-13,117.03,117.76,113.79,115.58,299033131.0,NVDA,43.4731,117.9148,3,March,Thursday
2025-03-14,118.61,121.88,118.15,121.67,277593455.0,NVDA,49.3302,117.3006,3,March,Friday
2025-03-17,122.74,122.89,118.03,119.53,255501481.0,NVDA,47.4689,116.7943,3,March,Monday
2025-03-18,118.0,119.02,114.54,115.43,299686944.0,NVDA,44.0404,115.6629,3,March,Tuesday
2025-03-19,117.27,120.445,115.68,117.52,273426225.0,NVDA,46.1746,115.4758,3,March,Wednesday
2025-03-20,116.55,120.2,116.47,118.53,248829749.0,NVDA,47.2221,115.0201,3,March,Thursday
2025-03-21,116.94,117.99,115.42,117.7,266498528.0,NVDA,46.4225,115.2809,3,March,Friday
2025-03-24,119.88,122.22,119.34,121.41,228452534.0,NVDA,50.4603,115.6687,3,March,Monday
2025-03-25,120.545,121.29,118.92,120.69,167447198.0,NVDA,49.6778,115.9116,3,March,Tuesday
2025-03-26,118.73,118.84,112.71,113.76,296431667.0,NVDA,42.7987,116.1401,3,March,Wednesday
2025-03-27,111.35,114.45,110.66,111.43,236902055.0,NVDA,40.7553,116.0508,3,March,Thursday
2025-03-28,111.485,112.87,109.0701,109.67,229872549.0,NVDA,39.2316,116.2436,3,March,Friday
2025-03-31,105.13,110.955,103.65,108.38,299212653.0,NVDA,38.107,116.2171,3,March,Monday
2025-04-01,108.515,110.2,106.47,110.15,222614034.0,NVDA,40.622,115.8179,4,April,Tuesday
2025-04-02,107.29,111.98,106.79,110.42,220601243.0,NVDA,41.0158,115.4493,4,April,Wednesday
2025-04-03,103.51,105.63,101.6,101.8,338769412.0,NVDA,33.4007,114.03,4,April,Thursday
2025-04-04,98.91,100.13,92.11,94.31,532273810.0,NVDA,28.4568,112.2286,4,April,Friday
2025-04-07,87.46,101.75,86.62,97.64,611041347.0,NVDA,33.1915,110.9579,4,April,Monday
2025-04-08,103.805,105.85,94.46,96.3,476243392.0,NVDA,32.2661,109.4421,4,April,Tuesday
2025-04-09,98.89,115.1,97.5301,114.33,612918336.0,NVDA,51.756,109.1421,4,April,Wednesday
2025-04-10,109.37,110.86,99.15,107.57,437812353.0,NVDA,46.3688,108.4186,4,April,Thursday
2025-04-11,108.5,111.5499,107.48,110.93,313417265.0,NVDA,49.1992,107.67,4,April,Friday
2025-04-14,114.11,114.29,109.07,110.71,264705049.0,NVDA,49.0168,106.9571,4,April,Monday
2025-04-15,110.97,113.615,110.5,112.2,228966900.0,NVDA,50.3592,106.8457,4,April,Tuesday
2025-04-16,104.55,106.79,100.45,104.49,397016870.0,NVDA,43.9157,106.35,4,April,Wednesday
2025-04-17,104.45,104.47,100.05,101.49,292517465.0,NVDA,41.6809,105.7657,4,April,Thursday
2025-04-21,98.77,99.44,95.04,96.91,288501136.0,NVDA,38.4629,104.9464,4,April,Monday
2025-04-22,98.78,99.811,97.28,98.89,241004784.0,NVDA,40.5981,104.1421,4,April,Tuesday
2025-04-23,104.52,104.8,102.02,102.71,247525971.0,NVDA,44.5924,103.5914,4,April,Wednesday
2025-04-24,103.475,106.54,103.11,106.43,220815041.0,NVDA,48.2424,103.9221,4,April,Thursday
2025-04-25,106.85,111.92,105.73,111.01,251064672.0,NVDA,52.3999,105.115,4,April,Friday
2025-04-28,109.69,110.3699,106.02,108.73,207708479.0,NVDA,50.2365,105.9071,4,April,Monday
2025-04-29,107.67,110.1999,107.44,109.02,170444263.0,NVDA,50.5163,106.8157,4,April,Tuesday
2025-04-30,104.47,108.92,104.08,108.92,235044611.0,NVDA,50.4111,106.4293,4,April,Wednesday
2025-05-01,113.08,114.94,111.3,111.61,236121507.0,NVDA,53.2343,106.7179,5,May,Thursday
2025-05-02,114.18,115.4,113.37,114.5,190194778.0,NVDA,56.1244,106.9729,5,May,Friday
2025-05-05,112.905,114.665,112.66,113.82,133163241.0,NVDA,55.259,107.195,5,May,Monday
2025-05-06,111.48,114.74,110.822,113.54,158525621.0,NVDA,54.8838,107.2907,5,May,Tuesday
2025-05-07,113.045,117.68,112.2818,117.06,207827821.0,NVDA,58.6823,108.1886,5,May,Wednesday
2025-05-08,118.25,118.68,115.85,117.37,198428122.0,NVDA,59.0096,109.3229,5,May,Thursday
2025-05-09,117.35,118.23,115.21,116.65,132972189.0,NVDA,57.8631,110.7329,5,May,Friday
2025-05-12,121.97,123.0,120.28,123.0,225023345.0,NVDA,64.4276,112.455,5,May,Monday
2025-05-13,124.98,131.2189,124.47,129.93,330430105.0,NVDA,69.9328,114.3993,5,May,Tuesday
2025-05-14,133.195,135.435,131.68,135.34,281180830.0,NVDA,73.3945,116.4643,5,May,Wednesday
2025-05-15,134.295,136.3,132.66,134.83,226632563.0,NVDA,72.5465,118.1657,5,May,Thursday
2025-05-16,136.22,136.35,133.46,135.4,226542451.0,NVDA,72.9231,120.0707,5,May,Friday
2025-05-19,132.39,135.87,132.39,135.57,193154571.0,NVDA,73.0418,121.9671,5,May,Monday
2025-05-20,134.29,134.58,132.62,134.38,161514247.0,NVDA,70.7042,123.7857,5,May,Tuesday
2025-05-21,133.06,137.4,130.59,131.8,270608738.0,NVDA,65.7883,125.2279,5,May,Wednesday
2025-05-22,132.23,134.25,131.55,132.83,187343954.0,NVDA,66.7813,126.5371,5,May,Thursday
2025-05-23,130.0,132.68,129.16,131.29,198821324.0,NVDA,63.7996,127.785,5,May,Friday
2025-05-27,134.15,135.66,133.31,135.5,192953613.0,NVDA,68.0052,129.3536,5,May,Tuesday
2025-05-28,136.025,137.25,134.79,134.81,304021146.0,NVDA,66.6388,130.6214,5,May,Wednesday
2025-05-29,142.245,143.49,137.91,139.19,370615167.0,NVDA,70.6678,132.18,5,May,Thursday
